timestamp,host,minimum_latency,maximum_latency,average_latency,packet_loss,jitter,throughput,fault_label
2026-08-20 04:38:00,8.8.8.8,302.0,311.03,307.36,0.0,2.59,49.57,high_latency
2026-08-20 04:39:00,8.8.8.8,37.87,40.67,38.61,1.0,2.44,151.17,normal
2026-08-20 04:40:00,8.8.8.8,44.68,51.98,48.33,14.3,12.82,13.86,packet_loss
2026-08-20 04:41:00,8.8.8.8,23.68,194.71,118.03,4.0,54.02,50.48,high_jitter
2026-08-20 04:42:00,8.8.8.8,13.15,16.28,14.76,1.0,1.68,71.4,normal
2026-08-20 04:43:00,8.8.8.8,21.89,73.8,48.61,0.0,46.02,40.36,high_jitter
2026-08-20 04:44:00,8.8.8.8,22.82,103.09,58.3,0.0,43.88,41.06,high_jitter
2026-08-20 04:45:00,8.8.8.8,74.03,88.44,81.23,10.2,6.48,29.92,packet_loss
2026-08-20 04:46:00,8.8.8.8,14.84,56.24,38.31,2.0,58.32,51.81,high_jitter
2026-08-20 04:47:00,8.8.8.8,30.14,75.96,53.02,0.0,70.46,22.62,high_jitter
2026-08-20 04:48:00,8.8.8.8,18.67,160.64,83.09,4.0,69.02,50.27,high_jitter
2026-08-20 04:49:00,8.8.8.8,74.39,106.9,90.65,19.8,18.99,8.97,packet_loss
2026-08-20 04:50:00,8.8.8.8,288.33,300.8,292.64,0.0,6.29,66.69,high_latency
2026-08-20 04:51:00,8.8.8.8,42.61,73.07,57.84,41.7,19.62,18.79,packet_loss
2026-08-20 04:52:00,8.8.8.8,305.78,311.41,309.17,2.0,4.76,52.35,high_latency
2026-08-20 04:53:00,8.8.8.8,38.3,49.79,44.05,8.7,2.37,33.57,packet_loss
2026-08-20 04:54:00,8.8.8.8,33.23,37.98,35.22,2.0,2.9,120.59,normal
2026-08-20 04:55:00,8.8.8.8,30.0,155.66,88.06,0.0,36.17,15.29,high_jitter
2026-08-20 04:56:00,8.8.8.8,177.83,192.36,186.73,0.0,4.92,53.74,high_latency
2026-08-20 04:57:00,8.8.8.8,35.75,67.89,51.82,8.2,17.03,35.64,packet_loss
2026-08-20 04:58:00,8.8.8.8,26.12,104.01,55.28,0.0,94.41,17.81,high_jitter
2026-08-20 04:59:00,8.8.8.8,28.74,74.05,51.39,9.1,16.44,34.74,packet_loss
2026-08-20 05:00:00,8.8.8.8,27.72,118.8,77.11,4.0,52.83,19.5,high_jitter
2026-08-20 05:01:00,8.8.8.8,38.7,59.1,48.9,43.5,11.79,20.12,packet_loss
2026-08-20 05:02:00,8.8.8.8,8.97,15.93,12.44,0.0,1.84,109.05,normal
2026-08-20 05:03:00,8.8.8.8,37.22,84.84,61.03,21.3,18.98,19.94,packet_loss
2026-08-20 05:04:00,8.8.8.8,10.08,147.54,73.98,2.0,80.92,42.98,high_jitter
2026-08-20 05:05:00,8.8.8.8,22.59,73.69,49.15,0.0,87.73,29.82,high_jitter
2026-08-20 05:06:00,8.8.8.8,66.01,105.42,85.72,10.9,17.19,36.08,packet_loss
2026-08-20 05:07:00,8.8.8.8,19.88,26.19,22.06,0.0,0.67,40.75,normal
2026-08-20 05:08:00,8.8.8.8,7.59,14.58,11.49,0.0,1.82,47.23,normal
2026-08-20 05:09:00,8.8.8.8,26.69,99.36,65.76,0.0,75.02,20.94,high_jitter
2026-08-20 05:10:00,8.8.8.8,19.68,26.05,22.67,0.0,1.84,113.44,normal
2026-08-20 05:11:00,8.8.8.8,21.16,24.06,23.27,0.0,1.44,70.12,normal
2026-08-20 05:12:00,8.8.8.8,172.28,179.41,174.0,0.0,3.51,54.38,high_latency
2026-08-20 05:13:00,8.8.8.8,65.11,90.17,77.64,33.3,18.1,9.09,packet_loss
2026-08-20 05:14:00,8.8.8.8,32.06,37.4,34.66,0.0,1.52,142.92,normal
2026-08-20 05:15:00,8.8.8.8,226.24,234.54,229.05,2.0,6.19,74.95,high_latency
2026-08-20 05:16:00,8.8.8.8,18.79,104.54,49.08,0.0,81.3,50.05,high_jitter
2026-08-20 05:17:00,8.8.8.8,36.22,56.83,46.52,22.3,19.2,19.95,packet_loss
2026-08-20 05:18:00,8.8.8.8,29.68,204.21,118.83,0.0,54.59,30.09,high_jitter
2026-08-20 05:19:00,8.8.8.8,27.35,68.29,47.82,9.3,19.18,34.86,packet_loss
2026-08-20 05:20:00,8.8.8.8,10.35,128.3,81.54,4.0,78.88,18.76,high_jitter
2026-08-20 05:21:00,8.8.8.8,44.63,77.27,60.95,14.5,12.64,18.02,packet_loss
2026-08-20 05:22:00,8.8.8.8,269.94,284.5,278.26,0.0,6.22,65.07,high_latency
2026-08-20 05:23:00,8.8.8.8,311.71,315.76,312.97,0.0,2.45,76.38,high_latency
2026-08-20 05:24:00,8.8.8.8,42.11,63.1,52.61,32.3,16.57,28.04,packet_loss
2026-08-20 05:25:00,8.8.8.8,230.99,241.6,234.77,2.0,2.45,44.66,high_latency
2026-08-20 05:26:00,8.8.8.8,28.78,124.48,86.03,2.0,29.49,11.52,high_jitter
2026-08-20 05:27:00,8.8.8.8,11.13,17.14,14.95,0.0,0.87,64.69,normal
2026-08-20 05:28:00,8.8.8.8,62.18,100.46,81.32,30.8,5.43,22.15,packet_loss
2026-08-20 05:29:00,8.8.8.8,42.55,48.37,44.6,0.0,1.26,123.52,normal
2026-08-20 05:30:00,8.8.8.8,184.63,196.13,192.31,0.0,2.26,61.83,high_latency
2026-08-20 05:31:00,8.8.8.8,6.8,14.59,11.36,0.0,0.98,57.73,normal
2026-08-20 05:32:00,8.8.8.8,29.69,31.89,29.92,2.0,3.34,155.7,normal
2026-08-20 05:33:00,8.8.8.8,174.53,184.47,179.14,0.0,5.59,78.3,high_latency
2026-08-20 05:34:00,8.8.8.8,30.25,45.99,38.12,13.5,11.05,27.64,packet_loss
2026-08-20 05:35:00,8.8.8.8,250.07,258.8,254.16,0.0,2.61,47.12,high_latency
2026-08-20 05:36:00,8.8.8.8,12.94,168.54,80.74,0.0,89.24,58.5,high_jitter
2026-08-20 05:37:00,8.8.8.8,22.68,26.37,24.88,0.0,1.0,153.75,normal
2026-08-20 05:38:00,8.8.8.8,48.32,97.57,72.94,14.7,16.99,28.06,packet_loss
2026-08-20 05:39:00,8.8.8.8,18.6,23.24,21.33,0.0,1.46,156.47,normal
2026-08-20 05:40:00,8.8.8.8,69.3,86.43,77.87,37.8,23.99,10.4,packet_loss
2026-08-20 05:41:00,8.8.8.8,292.68,303.28,296.72,0.0,1.79,24.59,high_latency
2026-08-20 05:42:00,8.8.8.8,23.23,133.27,64.03,4.0,23.1,40.05,high_jitter
2026-08-20 05:43:00,8.8.8.8,19.65,112.72,77.77,0.0,35.84,52.21,high_jitter
2026-08-20 05:44:00,8.8.8.8,18.02,186.93,106.75,0.0,58.53,23.44,high_jitter
2026-08-20 05:45:00,8.8.8.8,262.57,272.27,268.23,1.0,2.15,52.33,high_latency
2026-08-20 05:46:00,8.8.8.8,30.33,143.79,96.43,0.0,34.52,27.25,high_jitter
2026-08-20 05:47:00,8.8.8.8,190.36,197.14,191.98,0.0,1.44,52.56,high_latency
2026-08-20 05:48:00,8.8.8.8,48.67,89.57,69.12,39.6,12.05,19.63,packet_loss
2026-08-20 05:49:00,8.8.8.8,290.76,294.82,293.23,0.0,1.57,68.34,high_latency
2026-08-20 05:50:00,8.8.8.8,30.11,36.03,33.19,0.0,0.33,75.81,normal
2026-08-20 05:51:00,8.8.8.8,42.31,48.13,45.57,2.0,0.99,117.36,normal
2026-08-20 05:52:00,8.8.8.8,22.66,29.38,26.74,0.0,0.32,98.84,normal
2026-08-20 05:53:00,8.8.8.8,202.68,217.36,210.58,0.0,5.49,26.88,high_latency
2026-08-20 05:54:00,8.8.8.8,198.31,209.58,205.21,0.0,1.84,42.85,high_latency
2026-08-20 05:55:00,8.8.8.8,34.18,37.14,34.71,0.0,2.37,57.14,normal
2026-08-20 05:56:00,8.8.8.8,275.41,290.3,281.37,0.0,1.39,66.53,high_latency
2026-08-20 05:57:00,8.8.8.8,37.7,45.7,42.69,0.0,2.08,131.12,normal
2026-08-20 05:58:00,8.8.8.8,10.26,79.82,50.31,4.0,20.05,34.63,high_jitter
2026-08-20 05:59:00,8.8.8.8,25.56,32.15,29.15,0.0,2.55,134.47,normal
2026-08-20 06:00:00,8.8.8.8,306.26,308.31,306.27,1.0,5.02,39.19,high_latency
2026-08-20 06:01:00,8.8.8.8,34.77,37.44,35.33,0.0,1.43,70.9,normal
2026-08-20 06:02:00,8.8.8.8,12.59,15.54,13.42,2.0,0.58,50.08,normal
2026-08-20 06:03:00,8.8.8.8,72.84,95.55,84.19,10.2,16.78,28.53,packet_loss
2026-08-20 06:04:00,8.8.8.8,71.52,91.59,81.56,27.8,22.01,3.22,packet_loss
2026-08-20 06:05:00,8.8.8.8,15.47,39.68,27.57,23.8,22.43,25.44,packet_loss
2026-08-20 06:06:00,8.8.8.8,21.14,26.64,23.81,0.0,2.05,152.68,normal
2026-08-20 06:07:00,8.8.8.8,19.51,47.57,33.54,19.0,10.25,24.75,packet_loss
2026-08-20 06:08:00,8.8.8.8,12.06,187.59,97.02,4.0,55.62,22.33,high_jitter
2026-08-20 06:09:00,8.8.8.8,18.03,85.35,51.48,2.0,74.59,34.63,high_jitter
2026-08-20 06:10:00,8.8.8.8,180.82,195.3,186.85,0.0,6.22,84.65,high_latency
2026-08-20 06:11:00,8.8.8.8,68.42,116.92,92.67,22.7,9.06,21.41,packet_loss
2026-08-20 06:12:00,8.8.8.8,15.62,46.87,31.24,40.4,5.34,23.92,packet_loss
2026-08-20 06:13:00,8.8.8.8,160.93,163.04,162.51,0.0,3.35,27.0,high_latency
2026-08-20 06:14:00,8.8.8.8,335.23,347.08,339.8,0.0,3.52,66.13,high_latency
2026-08-20 06:15:00,8.8.8.8,298.76,307.32,304.91,0.0,3.18,83.94,high_latency
2026-08-20 06:16:00,8.8.8.8,14.31,40.67,27.49,18.5,22.25,3.42,packet_loss
2026-08-20 06:17:00,8.8.8.8,274.9,279.51,277.35,0.0,1.35,48.17,high_latency
2026-08-20 06:18:00,8.8.8.8,31.97,73.37,52.67,40.0,8.65,33.05,packet_loss
2026-08-20 06:19:00,8.8.8.8,178.71,185.79,182.63,0.0,3.63,84.18,high_latency
2026-08-20 06:20:00,8.8.8.8,15.02,179.07,116.52,2.0,39.49,21.5,high_jitter
2026-08-20 06:21:00,8.8.8.8,22.49,71.87,47.18,37.8,8.19,5.45,packet_loss
2026-08-20 06:22:00,8.8.8.8,192.59,195.96,195.4,0.0,4.47,21.23,high_latency
2026-08-20 06:23:00,8.8.8.8,18.87,153.02,93.28,2.0,40.9,16.66,high_jitter
2026-08-20 06:24:00,8.8.8.8,16.47,131.79,85.9,4.0,94.17,54.48,high_jitter
2026-08-20 06:25:00,8.8.8.8,49.76,77.88,63.82,16.5,2.14,20.37,packet_loss
2026-08-20 06:26:00,8.8.8.8,8.02,12.74,10.46,1.0,2.34,125.76,normal
2026-08-20 06:27:00,8.8.8.8,23.42,83.44,51.17,2.0,79.02,28.37,high_jitter
2026-08-20 06:28:00,8.8.8.8,10.58,16.13,13.85,0.0,2.17,155.27,normal
2026-08-20 06:29:00,8.8.8.8,24.07,186.14,108.85,0.0,43.29,50.15,high_jitter
2026-08-20 06:30:00,8.8.8.8,20.16,194.22,101.92,4.0,82.34,19.43,high_jitter
2026-08-20 06:31:00,8.8.8.8,298.32,312.8,305.51,0.0,1.43,54.71,high_latency
2026-08-20 06:32:00,8.8.8.8,44.2,76.39,60.3,23.4,20.23,32.03,packet_loss
2026-08-20 06:33:00,8.8.8.8,12.51,14.69,12.67,0.0,2.66,117.98,normal
2026-08-20 06:34:00,8.8.8.8,322.17,331.1,325.27,0.0,4.77,71.15,high_latency
2026-08-20 06:35:00,8.8.8.8,73.46,81.4,77.43,37.9,16.22,25.66,packet_loss
2026-08-20 06:36:00,8.8.8.8,147.81,159.12,151.75,0.0,1.21,18.81,high_latency
2026-08-20 06:37:00,8.8.8.8,159.55,164.18,160.6,0.0,5.9,61.84,high_latency
2026-08-20 06:38:00,8.8.8.8,16.72,182.43,118.87,2.0,41.7,55.05,high_jitter
2026-08-20 06:39:00,8.8.8.8,262.87,274.02,266.46,0.0,1.75,65.77,high_latency
2026-08-20 06:40:00,8.8.8.8,252.26,259.09,256.08,0.0,4.82,64.12,high_latency
2026-08-20 06:41:00,8.8.8.8,55.3,74.38,64.84,7.4,17.43,3.34,packet_loss
2026-08-20 06:42:00,8.8.8.8,29.02,31.9,30.71,0.0,1.61,104.01,normal
2026-08-20 06:43:00,8.8.8.8,25.7,47.2,36.45,20.6,23.48,36.41,packet_loss
2026-08-20 06:44:00,8.8.8.8,266.74,276.81,271.18,0.0,5.6,49.58,high_latency
2026-08-20 06:45:00,8.8.8.8,26.29,33.25,29.87,0.0,2.1,144.58,normal
2026-08-20 06:46:00,8.8.8.8,190.04,202.65,197.79,0.0,5.63,79.57,high_latency
2026-08-20 06:47:00,8.8.8.8,39.99,47.8,44.83,0.0,2.7,51.26,normal
2026-08-20 06:48:00,8.8.8.8,13.68,166.94,74.08,0.0,43.07,53.23,high_jitter
2026-08-20 06:49:00,8.8.8.8,17.95,183.3,108.88,2.0,78.2,32.72,high_jitter
2026-08-20 06:50:00,8.8.8.8,277.25,288.7,283.22,0.0,6.2,51.25,high_latency
2026-08-20 06:51:00,8.8.8.8,319.02,322.53,322.6,0.0,2.59,77.52,high_latency
2026-08-20 06:52:00,8.8.8.8,15.74,168.11,114.65,2.0,18.37,54.87,high_jitter
2026-08-20 06:53:00,8.8.8.8,39.97,45.97,43.57,1.0,1.39,136.85,normal
2026-08-20 06:54:00,8.8.8.8,202.63,206.64,202.74,0.0,4.48,60.67,high_latency
2026-08-20 06:55:00,8.8.8.8,12.64,122.66,64.74,2.0,84.77,41.57,high_jitter
2026-08-20 06:56:00,8.8.8.8,144.32,146.65,144.03,0.0,6.29,54.82,high_latency
2026-08-20 06:57:00,8.8.8.8,32.01,153.04,97.33,0.0,28.36,33.7,high_jitter
2026-08-20 06:58:00,8.8.8.8,191.01,199.12,196.63,1.0,4.83,22.17,high_latency
2026-08-20 06:59:00,8.8.8.8,258.26,263.91,259.91,0.0,3.74,18.37,high_latency
2026-08-20 07:00:00,8.8.8.8,23.01,26.07,25.44,0.0,2.74,52.51,normal
2026-08-20 07:01:00,8.8.8.8,27.71,32.72,29.77,0.0,2.76,58.38,normal
2026-08-20 07:02:00,8.8.8.8,30.86,40.37,35.61,15.9,19.95,16.24,packet_loss
2026-08-20 07:03:00,8.8.8.8,15.52,167.28,83.49,2.0,39.65,21.63,high_jitter
2026-08-20 07:04:00,8.8.8.8,141.47,156.12,147.7,0.0,2.53,38.36,high_latency
2026-08-20 07:05:00,8.8.8.8,10.02,17.34,13.69,0.0,2.94,75.01,normal
2026-08-20 07:06:00,8.8.8.8,22.35,66.92,44.31,4.0,48.21,18.06,high_jitter
2026-08-20 07:07:00,8.8.8.8,17.53,169.5,96.01,0.0,81.25,41.57,high_jitter
2026-08-20 07:08:00,8.8.8.8,34.18,134.55,79.77,0.0,19.98,12.64,high_jitter
2026-08-20 07:09:00,8.8.8.8,7.44,12.71,10.08,0.0,0.46,69.83,normal
2026-08-20 07:10:00,8.8.8.8,299.5,303.07,300.35,0.0,0.9,37.65,high_latency
2026-08-20 07:11:00,8.8.8.8,41.87,45.3,43.28,0.0,2.66,91.53,normal
2026-08-20 07:12:00,8.8.8.8,39.88,46.31,43.64,0.0,3.0,130.13,normal
2026-08-20 07:13:00,8.8.8.8,155.6,159.95,158.5,2.0,1.83,53.19,high_latency
2026-08-20 07:14:00,8.8.8.8,254.58,268.18,260.12,0.0,1.25,34.05,high_latency
2026-08-20 07:15:00,8.8.8.8,194.31,204.42,199.47,0.0,3.23,26.76,high_latency
2026-08-20 07:16:00,8.8.8.8,209.93,223.34,218.11,2.0,5.39,70.93,high_latency
2026-08-20 07:17:00,8.8.8.8,43.64,44.67,45.06,0.0,2.35,143.49,normal
2026-08-20 07:18:00,8.8.8.8,15.39,28.93,22.16,6.6,10.62,31.08,packet_loss
2026-08-20 07:19:00,8.8.8.8,41.15,42.46,41.37,0.0,3.34,146.28,normal
2026-08-20 07:20:00,8.8.8.8,210.61,218.54,214.05,0.0,1.49,46.07,high_latency
2026-08-20 07:21:00,8.8.8.8,36.44,78.77,57.6,10.3,22.58,29.3,packet_loss
2026-08-20 07:22:00,8.8.8.8,57.37,75.29,66.33,40.2,3.08,11.09,packet_loss
2026-08-20 07:23:00,8.8.8.8,33.15,188.09,113.71,4.0,67.91,54.92,high_jitter
2026-08-20 07:24:00,8.8.8.8,33.74,41.2,37.47,13.2,11.21,10.69,packet_loss
2026-08-20 07:25:00,8.8.8.8,15.22,57.34,42.15,0.0,35.82,43.8,high_jitter
2026-08-20 07:26:00,8.8.8.8,15.24,105.79,58.03,0.0,69.7,12.83,high_jitter
2026-08-20 07:27:00,8.8.8.8,10.82,131.58,69.9,0.0,25.38,59.03,high_jitter
2026-08-20 07:28:00,8.8.8.8,17.23,131.1,64.32,2.0,94.65,59.06,high_jitter
2026-08-20 07:29:00,8.8.8.8,34.78,39.66,37.44,0.0,1.64,65.97,normal
2026-08-20 07:30:00,8.8.8.8,29.26,112.16,59.28,4.0,62.48,29.88,high_jitter
2026-08-20 07:31:00,8.8.8.8,16.42,104.02,49.15,4.0,50.98,23.05,high_jitter
2026-08-20 07:32:00,8.8.8.8,323.1,338.01,328.73,1.0,5.14,42.91,high_latency
2026-08-20 07:33:00,8.8.8.8,36.34,57.25,46.8,17.6,12.8,14.23,packet_loss
2026-08-20 07:34:00,8.8.8.8,21.85,60.68,41.27,27.7,8.04,19.61,packet_loss
2026-08-20 07:35:00,8.8.8.8,300.73,312.06,308.22,0.0,0.9,31.12,high_latency
2026-08-20 07:36:00,8.8.8.8,33.1,40.13,37.17,0.0,0.43,95.06,normal
2026-08-20 07:37:00,8.8.8.8,18.73,66.63,42.68,7.4,8.55,13.43,packet_loss
2026-08-20 07:38:00,8.8.8.8,51.74,77.24,64.49,24.3,18.67,12.87,packet_loss
2026-08-20 07:39:00,8.8.8.8,204.22,209.3,207.88,0.0,2.37,73.12,high_latency
2026-08-20 07:40:00,8.8.8.8,205.61,220.05,212.83,0.0,3.27,48.67,high_latency
2026-08-20 07:41:00,8.8.8.8,12.78,16.56,15.19,0.0,2.53,54.24,normal
2026-08-20 07:42:00,8.8.8.8,142.3,148.64,146.61,0.0,4.83,70.84,high_latency
2026-08-20 07:43:00,8.8.8.8,27.06,33.52,29.5,0.0,2.74,102.66,normal
2026-08-20 07:44:00,8.8.8.8,19.54,105.78,64.32,0.0,83.2,20.08,high_jitter
2026-08-20 07:45:00,8.8.8.8,274.54,278.36,276.39,0.0,0.96,51.87,high_latency
2026-08-20 07:46:00,8.8.8.8,16.27,171.4,73.22,2.0,49.07,32.92,high_jitter
2026-08-20 07:47:00,8.8.8.8,183.92,189.63,186.0,0.0,5.38,54.12,high_latency
2026-08-20 07:48:00,8.8.8.8,28.38,50.71,39.55,42.7,15.43,32.22,packet_loss
2026-08-20 07:49:00,8.8.8.8,24.54,45.19,34.86,29.8,13.99,7.4,packet_loss
2026-08-20 07:50:00,8.8.8.8,10.07,99.72,56.26,4.0,47.85,51.68,high_jitter
2026-08-20 07:51:00,8.8.8.8,70.88,89.53,80.2,36.3,18.85,27.21,packet_loss
2026-08-20 07:52:00,8.8.8.8,26.67,38.72,32.7,32.3,15.06,29.42,packet_loss
2026-08-20 07:53:00,8.8.8.8,30.42,32.34,30.45,2.0,3.25,112.08,normal
2026-08-20 07:54:00,8.8.8.8,25.79,140.31,69.42,0.0,29.63,38.4,high_jitter
2026-08-20 07:55:00,8.8.8.8,209.91,214.03,213.11,0.0,4.99,43.75,high_latency
2026-08-20 07:56:00,8.8.8.8,31.05,32.24,31.82,0.0,3.31,106.93,normal
2026-08-20 07:57:00,8.8.8.8,6.47,14.26,9.45,0.0,3.15,100.96,normal
2026-08-20 07:58:00,8.8.8.8,193.61,196.47,193.95,0.0,2.21,50.43,high_latency
2026-08-20 07:59:00,8.8.8.8,38.58,41.82,39.57,0.0,0.43,108.86,normal
2026-08-20 08:00:00,8.8.8.8,10.17,116.93,67.72,2.0,81.46,49.17,high_jitter
2026-08-20 08:01:00,8.8.8.8,199.76,210.78,206.35,0.0,4.53,28.16,high_latency
2026-08-20 08:02:00,8.8.8.8,296.86,299.31,298.42,2.0,6.47,75.33,high_latency
2026-08-20 08:03:00,8.8.8.8,228.44,234.36,231.79,0.0,2.49,38.09,high_latency
2026-08-20 08:04:00,8.8.8.8,13.81,15.98,14.1,0.0,2.34,123.31,normal
2026-08-20 08:05:00,8.8.8.8,33.2,36.28,35.59,1.0,3.41,153.03,normal
2026-08-20 08:06:00,8.8.8.8,312.02,317.69,316.66,0.0,4.12,47.25,high_latency
2026-08-20 08:07:00,8.8.8.8,17.21,185.63,96.7,0.0,27.32,45.74,high_jitter
2026-08-20 08:08:00,8.8.8.8,319.41,331.89,327.59,1.0,5.1,44.34,high_latency
2026-08-20 08:09:00,8.8.8.8,241.36,243.91,244.51,0.0,5.35,37.62,high_latency
2026-08-20 08:10:00,8.8.8.8,8.44,163.01,64.4,4.0,86.3,59.6,high_jitter
2026-08-20 08:11:00,8.8.8.8,37.34,40.31,38.18,0.0,2.7,135.85,normal
2026-08-20 08:12:00,8.8.8.8,36.87,43.4,39.32,0.0,1.88,42.19,normal
2026-08-20 08:13:00,8.8.8.8,241.5,251.23,244.4,0.0,3.45,82.55,high_latency
2026-08-20 08:14:00,8.8.8.8,18.45,26.1,23.18,0.0,2.14,113.98,normal
2026-08-20 08:15:00,8.8.8.8,188.13,202.76,194.77,1.0,3.55,31.14,high_latency
2026-08-20 08:16:00,8.8.8.8,59.82,87.35,73.58,41.5,5.23,25.61,packet_loss
2026-08-20 08:17:00,8.8.8.8,27.08,152.48,82.74,4.0,37.42,39.88,high_jitter
2026-08-20 08:18:00,8.8.8.8,57.21,97.17,77.19,31.9,15.52,34.24,packet_loss
2026-08-20 08:19:00,8.8.8.8,62.02,92.96,77.49,18.7,19.82,11.34,packet_loss
2026-08-20 08:20:00,8.8.8.8,28.27,85.84,61.76,0.0,34.72,43.87,high_jitter
2026-08-20 08:21:00,8.8.8.8,194.12,198.88,194.63,2.0,2.53,61.76,high_latency
2026-08-20 08:22:00,8.8.8.8,146.01,151.58,150.02,0.0,3.42,54.62,high_latency
2026-08-20 08:23:00,8.8.8.8,35.44,44.6,40.02,23.3,10.68,33.35,packet_loss
2026-08-20 08:24:00,8.8.8.8,45.74,72.2,58.97,20.6,21.52,34.29,packet_loss
2026-08-20 08:25:00,8.8.8.8,242.42,247.21,242.86,0.0,2.17,83.38,high_latency
2026-08-20 08:26:00,8.8.8.8,19.04,25.43,21.45,0.0,0.54,126.02,normal
2026-08-20 08:27:00,8.8.8.8,320.6,331.88,326.67,0.0,2.56,73.19,high_latency
2026-08-20 08:28:00,8.8.8.8,185.72,195.54,189.82,0.0,4.87,68.85,high_latency
2026-08-20 08:29:00,8.8.8.8,36.62,39.02,37.85,0.0,2.2,40.81,normal
2026-08-20 08:30:00,8.8.8.8,329.79,339.62,335.98,0.0,5.84,33.28,high_latency
2026-08-20 08:31:00,8.8.8.8,17.46,109.61,51.61,4.0,45.2,33.21,high_jitter
2026-08-20 08:32:00,8.8.8.8,332.31,341.6,338.7,0.0,1.1,46.06,high_latency
2026-08-20 08:33:00,8.8.8.8,71.99,79.23,75.61,11.0,13.83,23.15,packet_loss
2026-08-20 08:34:00,8.8.8.8,50.32,75.33,62.83,34.7,7.02,5.05,packet_loss
2026-08-20 08:35:00,8.8.8.8,56.71,105.98,81.34,7.0,4.13,28.22,packet_loss
2026-08-20 08:36:00,8.8.8.8,29.17,32.84,31.94,0.0,2.99,139.79,normal
2026-08-20 08:37:00,8.8.8.8,186.19,199.06,190.68,0.0,2.96,40.6,high_latency
2026-08-20 08:38:00,8.8.8.8,18.1,190.32,111.53,2.0,69.05,41.61,high_jitter
2026-08-20 08:39:00,8.8.8.8,23.12,24.67,22.95,0.0,3.38,139.5,normal
2026-08-20 08:40:00,8.8.8.8,24.51,31.42,28.58,0.0,2.17,143.53,normal
2026-08-20 08:41:00,8.8.8.8,26.33,38.81,32.57,18.3,22.68,15.01,packet_loss
2026-08-20 08:42:00,8.8.8.8,8.63,13.7,10.86,0.0,2.29,40.72,normal
2026-08-20 08:43:00,8.8.8.8,28.62,30.26,30.19,0.0,1.15,51.19,normal
2026-08-20 08:44:00,8.8.8.8,38.83,40.81,40.41,0.0,0.95,55.46,normal
2026-08-20 08:45:00,8.8.8.8,31.63,60.27,45.95,7.6,23.4,15.6,packet_loss
2026-08-20 08:46:00,8.8.8.8,326.85,329.41,326.79,1.0,1.55,66.64,high_latency
2026-08-20 08:47:00,8.8.8.8,11.41,16.9,13.52,0.0,1.41,147.1,normal
2026-08-20 08:48:00,8.8.8.8,8.94,103.81,61.99,4.0,31.28,42.08,high_jitter
2026-08-20 08:49:00,8.8.8.8,37.06,41.44,38.48,0.0,0.7,120.7,normal
2026-08-20 08:50:00,8.8.8.8,53.09,76.32,64.7,28.8,4.36,3.59,packet_loss
2026-08-20 08:51:00,8.8.8.8,31.84,35.02,33.47,0.0,2.05,58.11,normal
2026-08-20 08:52:00,8.8.8.8,239.5,242.33,242.24,0.0,4.21,25.7,high_latency
2026-08-20 08:53:00,8.8.8.8,26.0,77.21,50.71,0.0,28.91,19.22,high_jitter
2026-08-20 08:54:00,8.8.8.8,238.63,246.35,241.08,0.0,2.67,47.08,high_latency
2026-08-20 08:55:00,8.8.8.8,22.07,58.18,40.12,11.7,8.83,20.62,packet_loss
2026-08-20 08:56:00,8.8.8.8,298.54,307.98,303.31,0.0,2.47,80.43,high_latency
2026-08-20 08:57:00,8.8.8.8,63.75,84.68,74.22,31.2,13.82,26.7,packet_loss
2026-08-20 08:58:00,8.8.8.8,42.6,44.86,42.86,1.0,2.67,106.81,normal
2026-08-20 08:59:00,8.8.8.8,152.95,166.05,159.26,0.0,5.63,77.84,high_latency
2026-08-20 09:00:00,8.8.8.8,18.57,30.12,24.34,40.1,13.62,19.35,packet_loss
2026-08-20 09:01:00,8.8.8.8,239.0,249.8,243.65,0.0,5.21,69.79,high_latency
2026-08-20 09:02:00,8.8.8.8,12.96,18.53,15.22,0.0,0.62,65.4,normal
2026-08-20 09:03:00,8.8.8.8,28.71,63.54,46.12,43.6,22.15,20.6,packet_loss
2026-08-20 09:04:00,8.8.8.8,36.32,84.82,60.57,32.9,3.83,33.2,packet_loss
2026-08-20 09:05:00,8.8.8.8,269.24,280.88,276.45,0.0,3.21,38.3,high_latency
2026-08-20 09:06:00,8.8.8.8,61.85,75.89,68.87,37.2,20.7,13.12,packet_loss
2026-08-20 09:07:00,8.8.8.8,37.53,40.66,38.29,1.0,2.49,90.02,normal
2026-08-20 09:08:00,8.8.8.8,251.82,260.54,257.22,0.0,2.41,41.65,high_latency
2026-08-20 09:09:00,8.8.8.8,10.85,132.83,73.46,0.0,34.47,41.89,high_jitter
2026-08-20 09:10:00,8.8.8.8,317.97,328.25,323.57,0.0,1.18,52.73,high_latency
2026-08-20 09:11:00,8.8.8.8,288.61,292.27,291.74,0.0,5.26,65.49,high_latency
2026-08-20 09:12:00,8.8.8.8,14.19,119.87,59.69,0.0,23.98,18.37,high_jitter
2026-08-20 09:13:00,8.8.8.8,25.54,80.02,51.18,4.0,73.59,48.99,high_jitter
2026-08-20 09:14:00,8.8.8.8,21.48,23.41,22.58,1.0,2.51,135.07,normal
2026-08-20 09:15:00,8.8.8.8,19.34,140.31,91.9,4.0,79.53,53.32,high_jitter
2026-08-20 09:16:00,8.8.8.8,18.5,92.14,46.37,2.0,40.88,14.83,high_jitter
